"label","penn_element_name","parameter","value","rt","person","condition","type","trial_n","itemnum","reading_time","subject","comma","v2"
"exp","DashedSentence","4","the","2774","Hande","MissingVBase","exp","79","42","291","S[6]","0","0"
"exp","DashedSentence","3","which","2774","Hande","MissingVBase","exp","79","42","315","S[6]","0","0"
"exp","DashedSentence","2","spaceship","2774","Hande","MissingVBase","exp","79","42","203","S[6]","0","0"
"exp","DashedSentence","1","The","2774","Hande","MissingVBase","exp","79","42","246","S[6]","0","0"
"exp","DashedSentence","13","bitter.","2649","Carmen","MissingVBase","exp","82","2","764","S[6]","0","0"
"exp","DashedSentence","12","tastes","2649","Carmen","MissingVBase","exp","82","2","382","S[6]","0","0"
"exp","DashedSentence","11","week","2649","Carmen","MissingVBase","exp","82","2","269","S[6]","0","0"
"exp","DashedSentence","10","last","2649","Carmen","MissingVBase","exp","82","2","340","S[6]","0","0"
"exp","DashedSentence","9","hired","2649","Carmen","MissingVBase","exp","82","2","379","S[6]","0","0"
"exp","DashedSentence","8","owner","2649","Carmen","MissingVBase","exp","82","2","293","S[6]","0","0"
"exp","DashedSentence","7","the","2649","Carmen","MissingVBase","exp","82","2","340","S[6]","0","0"
"exp","DashedSentence","6","who","2649","Carmen","MissingVBase","exp","82","2","360","S[6]","0","0"
"exp","DashedSentence","5","barista","2649","Carmen","MissingVBase","exp","82","2","224","S[6]","0","0"
"exp","DashedSentence","4","the","2649","Carmen","MissingVBase","exp","82","2","293","S[6]","0","0"
"exp","DashedSentence","3","which","2649","Carmen","MissingVBase","exp","82","2","338","S[6]","0","0"
"exp","DashedSentence","2","coffee","2649","Carmen","MissingVBase","exp","82","2","336","S[6]","0","0"
"exp","DashedSentence","1","The","2649","Carmen","MissingVBase","exp","82","2","315","S[6]","0","0"
"exp","DashedSentence","16","stands.","1462","Will","Comma","exp","85","27","426","S[6]","1","1"
"exp","DashedSentence","15","the","1462","Will","Comma","exp","85","27","339","S[6]","1","1"
"exp","DashedSentence","14","into","1462","Will","Comma","exp","85","27","270","S[6]","1","1"
"exp","DashedSentence","13","flew","1462","Will","Comma","exp","85","27","360","S[6]","1","1"
"exp","DashedSentence","12","threw%2C","1462","Will","Comma","exp","85","27","337","S[6]","1","1"
"exp","DashedSentence","11","itently","1462","Will","Comma","exp","85","27","337","S[6]","1","1"
"exp","DashedSentence","10","watched","1462","Will","Comma","exp","85","27","360","S[6]","1","1"
"exp","DashedSentence","9","commentator","1462","Will","Comma","exp","85","27","473","S[6]","1","1"
"exp","DashedSentence","8","the","1462","Will","Comma","exp","85","27","337","S[6]","1","1"
"exp","DashedSentence","7","who","1462","Will","Comma","exp","85","27","315","S[6]","1","1"
"exp","DashedSentence","6","player","1462","Will","Comma","exp","85","27","271","S[6]","1","1"
"exp","DashedSentence","5","baseball","1462","Will","Comma","exp","85","27","270","S[6]","1","1"
"exp","DashedSentence","4","the","1462","Will","Comma","exp","85","27","270","S[6]","1","1"
"exp","DashedSentence","3","which","1462","Will","Comma","exp","85","27","315","S[6]","1","1"
"exp","DashedSentence","2","ball%2C","1462","Will","Comma","exp","85","27","280","S[6]","1","1"
"exp","DashedSentence","1","The","1462","Will","Comma","exp","85","27","327","S[6]","1","1"
"exp","DashedSentence","17","prize.","1992","Will","Base","exp","88","24","337","S[6]","0","1"
"exp","DashedSentence","16","a","1992","Will","Base","exp","88","24","337","S[6]","0","1"
"exp","DashedSentence","15","won","1992","Will","Base","exp","88","24","383","S[6]","0","1"
"exp","DashedSentence","14","contest","1992","Will","Base","exp","88","24","293","S[6]","0","1"
"exp","DashedSentence","13","the","1992","Will","Base","exp","88","24","269","S[6]","0","1"
"exp","DashedSentence","12","for","1992","Will","Base","exp","88","24","248","S[6]","0","1"
"exp","DashedSentence","11","prepared","1992","Will","Base","exp","88","24","315","S[6]","0","1"
"exp","DashedSentence","10","had","1992","Will","Base","exp","88","24","235","S[6]","0","1"
"exp","DashedSentence","9","adored","1992","Will","Base","exp","88","24","214","S[6]","0","1"
"exp","DashedSentence","8","critic","1992","Will","Base","exp","88","24","226","S[6]","0","1"
"exp","DashedSentence","7","the","1992","Will","Base","exp","88","24","314","S[6]","0","1"
"exp","DashedSentence","6","who","1992","Will","Base","exp","88","24","248","S[6]","0","1"
"exp","DashedSentence","5","chef","1992","Will","Base","exp","88","24","226","S[6]","0","1"
"exp","DashedSentence","4","the","1992","Will","Base","exp","88","24","315","S[6]","0","1"
"exp","DashedSentence","3","which","1992","Will","Base","exp","88","24","337","S[6]","0","1"
"exp","DashedSentence","2","meal","1992","Will","Base","exp","88","24","270","S[6]","0","1"
"exp","DashedSentence","1","The","1992","Will","Base","exp","88","24","315","S[6]","0","1"
"exp","DashedSentence","21","","1877","Danni","Base","exp","91","32","923","S[6]","0","1"
"exp","DashedSentence","20","thief.","1877","Danni","Base","exp","91","32","405","S[6]","0","1"
"exp","DashedSentence","19","a","1877","Danni","Base","exp","91","32","269","S[6]","0","1"
"exp","DashedSentence","18","by","1877","Danni","Base","exp","91","32","294","S[6]","0","1"
"exp","DashedSentence","17","stolen","1877","Danni","Base","exp","91","32","337","S[6]","0","1"
"exp","DashedSentence","16","was","1877","Danni","Base","exp","91","32","247","S[6]","0","1"
"exp","DashedSentence","15","created","1877","Danni","Base","exp","91","32","247","S[6]","0","1"
"exp","DashedSentence","14","had","1877","Danni","Base","exp","91","32","373","S[6]","0","1"
"exp","DashedSentence","13","praised","1877","Danni","Base","exp","91","32","303","S[6]","0","1"
"exp","DashedSentence","12","highly","1877","Danni","Base","exp","91","32","292","S[6]","0","1"
"exp","DashedSentence","11","had","1877","Danni","Base","exp","91","32","294","S[6]","0","1"
"exp","DashedSentence","10","director","1877","Danni","Base","exp","91","32","291","S[6]","0","1"
"exp","DashedSentence","9","museum","1877","Danni","Base","exp","91","32","271","S[6]","0","1"
"exp","DashedSentence","8","the","1877","Danni","Base","exp","91","32","269","S[6]","0","1"
"exp","DashedSentence","7","who","1877","Danni","Base","exp","91","32","339","S[6]","0","1"
"exp","DashedSentence","6","artist","1877","Danni","Base","exp","91","32","381","S[6]","0","1"
"exp","DashedSentence","5","talented","1877","Danni","Base","exp","91","32","225","S[6]","0","1"
"exp","DashedSentence","4","the","1877","Danni","Base","exp","91","32","270","S[6]","0","1"
"exp","DashedSentence","3","which","1877","Danni","Base","exp","91","32","349","S[6]","0","1"
"exp","DashedSentence","2","painting","1877","Danni","Base","exp","91","32","259","S[6]","0","1"
"exp","DashedSentence","1","The","1877","Danni","Base","exp","91","32","292","S[6]","0","1"
"exp","DashedSentence","15","down","1833","Jackson","Comma","exp","94","15","428","S[6]","1","1"
"exp","DashedSentence","14","fell","1833","Jackson","Comma","exp","94","15","403","S[6]","1","1"
"exp","DashedSentence","13","up","1833","Jackson","Comma","exp","94","15","384","S[6]","1","1"
"exp","DashedSentence","12","put","1833","Jackson","Comma","exp","94","15","270","S[6]","1","1"
"exp","DashedSentence","11","had","1833","Jackson","Comma","exp","94","15","426","S[6]","1","1"
"exp","DashedSentence","10","hired%2C","1833","Jackson","Comma","exp","94","15","294","S[6]","1","1"
"exp","DashedSentence","9","had","1833","Jackson","Comma","exp","94","15","338","S[6]","1","1"
"exp","DashedSentence","8","groundskeeper","1833","Jackson","Comma","exp","94","15","202","S[6]","1","1"
"exp","DashedSentence","7","the","1833","Jackson","Comma","exp","94","15","248","S[6]","1","1"
"exp","DashedSentence","6","who","1833","Jackson","Comma","exp","94","15","382","S[6]","1","1"
"exp","DashedSentence","5","gardener%2C","1833","Jackson","Comma","exp","94","15","225","S[6]","1","1"
"exp","DashedSentence","4","the","1833","Jackson","Comma","exp","94","15","291","S[6]","1","1"
"exp","DashedSentence","3","which","1833","Jackson","Comma","exp","94","15","351","S[6]","1","1"
"exp","DashedSentence","2","birdfeeder","1833","Jackson","Comma","exp","94","15","168","S[6]","1","1"
"exp","DashedSentence","1","The","1833","Jackson","Comma","exp","94","15","337","S[6]","1","1"
"exp","DashedSentence","18","tree.","1894","Danni","Comma","exp","96","31","403","S[6]","1","1"
"exp","DashedSentence","17","a","1894","Danni","Comma","exp","96","31","452","S[6]","1","1"
"exp","DashedSentence","16","under","1894","Danni","Comma","exp","96","31","315","S[6]","1","1"
"exp","DashedSentence","15","buried","1894","Danni","Comma","exp","96","31","327","S[6]","1","1"
"exp","DashedSentence","14","was","1894","Danni","Comma","exp","96","31","235","S[6]","1","1"
"exp","DashedSentence","13","used","1894","Danni","Comma","exp","96","31","248","S[6]","1","1"
"exp","DashedSentence","12","had","1894","Danni","Comma","exp","96","31","405","S[6]","1","1"
"exp","DashedSentence","11","arrested%2C","1894","Danni","Comma","exp","96","31","360","S[6]","1","1"
"exp","DashedSentence","10","recently","1894","Danni","Comma","exp","96","31","225","S[6]","1","1"
"exp","DashedSentence","9","had","1894","Danni","Comma","exp","96","31","248","S[6]","1","1"
"exp","DashedSentence","8","police","1894","Danni","Comma","exp","96","31","224","S[6]","1","1"
"exp","DashedSentence","7","the","1894","Danni","Comma","exp","96","31","225","S[6]","1","1"
"exp","DashedSentence","6","who","1894","Danni","Comma","exp","96","31","338","S[6]","1","1"
"exp","DashedSentence","5","killer%2C","1894","Danni","Comma","exp","96","31","360","S[6]","1","1"
"exp","DashedSentence","4","the","1894","Danni","Comma","exp","96","31","383","S[6]","1","1"
"exp","DashedSentence","3","which","1894","Danni","Comma","exp","96","31","202","S[6]","1","1"
"exp","DashedSentence","2","gun","1894","Danni","Comma","exp","96","31","203","S[6]","1","1"
"exp","DashedSentence","1","The","1894","Danni","Comma","exp","96","31","336","S[6]","1","1"
"exp","DashedSentence","17","supply.","1873","Matthew","MissingVBase","exp","99","18","361","S[6]","0","0"
"exp","DashedSentence","16","insufficient","1873","Matthew","MissingVBase","exp","99","18","292","S[6]","0","0"
"exp","DashedSentence","15","to","1873","Matthew","MissingVBase","exp","99","18","304","S[6]","0","0"
"exp","DashedSentence","14","due","1873","Matthew","MissingVBase","exp","99","18","247","S[6]","0","0"
"exp","DashedSentence","13","down","1873","Matthew","MissingVBase","exp","99","18","259","S[6]","0","0"
"exp","DashedSentence","12","shut","1873","Matthew","MissingVBase","exp","99","18","348","S[6]","0","0"
"exp","DashedSentence","11","encountered","1873","Matthew","MissingVBase","exp","99","18","237","S[6]","0","0"
"exp","DashedSentence","10","had","1873","Matthew","MissingVBase","exp","99","18","236","S[6]","0","0"
"exp","DashedSentence","9","neighbor","1873","Matthew","MissingVBase","exp","99","18","224","S[6]","0","0"
"exp","DashedSentence","8","the","1873","Matthew","MissingVBase","exp","99","18","304","S[6]","0","0"
"exp","DashedSentence","7","who","1873","Matthew","MissingVBase","exp","99","18","360","S[6]","0","0"
"exp","DashedSentence","6","plumber","1873","Matthew","MissingVBase","exp","99","18","226","S[6]","0","0"
"exp","DashedSentence","5","helpful","1873","Matthew","MissingVBase","exp","99","18","202","S[6]","0","0"
"exp","DashedSentence","4","the","1873","Matthew","MissingVBase","exp","99","18","270","S[6]","0","0"
"exp","DashedSentence","3","which","1873","Matthew","MissingVBase","exp","99","18","337","S[6]","0","0"
"exp","DashedSentence","2","restaurant","1873","Matthew","MissingVBase","exp","99","18","226","S[6]","0","0"
"exp","DashedSentence","1","The","1873","Matthew","MissingVBase","exp","99","18","405","S[6]","0","0"
"exp","DashedSentence","15","tasty.","1946","Will","MissingVBase","exp","102","30","406","S[6]","0","0"
"exp","DashedSentence","14","very","1946","Will","MissingVBase","exp","102","30","291","S[6]","0","0"
"exp","DashedSentence","13","not","1946","Will","MissingVBase","exp","102","30","270","S[6]","0","0"
"exp","DashedSentence","12","was","1946","Will","MissingVBase","exp","102","30","226","S[6]","0","0"
"exp","DashedSentence","11","work","1946","Will","MissingVBase","exp","102","30","248","S[6]","0","0"
"exp","DashedSentence","10","to","1946","Will","MissingVBase","exp","102","30","236","S[6]","0","0"
"exp","DashedSentence","9","brought","1946","Will","MissingVBase","exp","102","30","259","S[6]","0","0"
"exp","DashedSentence","8","electrician","1946","Will","MissingVBase","exp","102","30","292","S[6]","0","0"
"exp","DashedSentence","7","the","1946","Will","MissingVBase","exp","102","30","292","S[6]","0","0"
"exp","DashedSentence","6","which","1946","Will","MissingVBase","exp","102","30","316","S[6]","0","0"
"exp","DashedSentence","5","chimpanzee","1946","Will","MissingVBase","exp","102","30","236","S[6]","0","0"
"exp","DashedSentence","4","the","1946","Will","MissingVBase","exp","102","30","237","S[6]","0","0"
"exp","DashedSentence","3","which","1946","Will","MissingVBase","exp","102","30","292","S[6]","0","0"
"exp","DashedSentence","2","screwdriver","1946","Will","MissingVBase","exp","102","30","292","S[6]","0","0"
"exp","DashedSentence","1","The","1946","Will","MissingVBase","exp","102","30","382","S[6]","0","0"
"exp","DashedSentence","20","artist.","1522","Hande","Comma","exp","105","43","360","S[6]","1","1"
"exp","DashedSentence","19","local","1522","Hande","Comma","exp","105","43","259","S[6]","1","1"
"exp","DashedSentence","18","a","1522","Hande","Comma","exp","105","43","236","S[6]","1","1"
"exp","DashedSentence","17","by","1522","Hande","Comma","exp","105","43","258","S[6]","1","1"
"exp","DashedSentence","16","created","1522","Hande","Comma","exp","105","43","269","S[6]","1","1"
"exp","DashedSentence","15","was","1522","Hande","Comma","exp","105","43","238","S[6]","1","1"
"exp","DashedSentence","14","selected%2C","1522","Hande","Comma","exp","105","43","224","S[6]","1","1"
"exp","DashedSentence","13","exhibits","1522","Hande","Comma","exp","105","43","270","S[6]","1","1"
"exp","DashedSentence","12","its","1522","Hande","Comma","exp","105","43","271","S[6]","1","1"
"exp","DashedSentence","11","improve","1522","Hande","Comma","exp","105","43","237","S[6]","1","1"
"exp","DashedSentence","10","to","1522","Hande","Comma","exp","105","43","224","S[6]","1","1"
"exp","DashedSentence","9","hired","1522","Hande","Comma","exp","105","43","238","S[6]","1","1"
"exp","DashedSentence","8","gallery","1522","Hande","Comma","exp","105","43","224","S[6]","1","1"
"exp","DashedSentence","7","the","1522","Hande","Comma","exp","105","43","270","S[6]","1","1"
"exp","DashedSentence","6","who","1522","Hande","Comma","exp","105","43","271","S[6]","1","1"
"exp","DashedSentence","5","curator%2C","1522","Hande","Comma","exp","105","43","315","S[6]","1","1"
"exp","DashedSentence","4","the","1522","Hande","Comma","exp","105","43","360","S[6]","1","1"
"exp","DashedSentence","3","which","1522","Hande","Comma","exp","105","43","245","S[6]","1","1"
"exp","DashedSentence","2","painting","1522","Hande","Comma","exp","105","43","206","S[6]","1","1"
"exp","DashedSentence","1","The","1522","Hande","Comma","exp","105","43","313","S[6]","1","1"
"exp","DashedSentence","17","critics.","1451","Hande","MissingVComma","exp","108","41","314","S[6]","1","0"
"exp","DashedSentence","16","food","1451","Hande","MissingVComma","exp","108","41","248","S[6]","1","0"
"exp","DashedSentence","15","the","1451","Hande","MissingVComma","exp","108","41","271","S[6]","1","0"
"exp","DashedSentence","14","by","1451","Hande","MissingVComma","exp","108","41","348","S[6]","1","0"
"exp","DashedSentence","13","praised","1451","Hande","MissingVComma","exp","108","41","236","S[6]","1","0"
"exp","DashedSentence","12","was","1451","Hande","MissingVComma","exp","108","41","360","S[6]","1","0"
"exp","DashedSentence","11","week%2C","1451","Hande","MissingVComma","exp","108","41","291","S[6]","1","0"
"exp","DashedSentence","10","last","1451","Hande","MissingVComma","exp","108","41","305","S[6]","1","0"
"exp","DashedSentence","9","promoted","1451","Hande","MissingVComma","exp","108","41","214","S[6]","1","0"
"exp","DashedSentence","8","restaurant","1451","Hande","MissingVComma","exp","108","41","226","S[6]","1","0"
"exp","DashedSentence","7","the","1451","Hande","MissingVComma","exp","108","41","202","S[6]","1","0"
"exp","DashedSentence","6","who","1451","Hande","MissingVComma","exp","108","41","292","S[6]","1","0"
"exp","DashedSentence","5","chef%2C","1451","Hande","MissingVComma","exp","108","41","349","S[6]","1","0"
"exp","DashedSentence","4","the","1451","Hande","MissingVComma","exp","108","41","259","S[6]","1","0"
"exp","DashedSentence","3","which","1451","Hande","MissingVComma","exp","108","41","372","S[6]","1","0"
"exp","DashedSentence","2","recipe","1451","Hande","MissingVComma","exp","108","41","348","S[6]","1","0"
"exp","DashedSentence","1","The","1451","Hande","MissingVComma","exp","108","41","358","S[6]","1","0"
"exp","DashedSentence","15","acclaim.","2149","Will","MissingVComma","exp","111","29","383","S[6]","1","0"
"exp","DashedSentence","14","much","2149","Will","MissingVComma","exp","111","29","382","S[6]","1","0"
"exp","DashedSentence","13","bar","2149","Will","MissingVComma","exp","111","29","248","S[6]","1","0"
"exp","DashedSentence","12","the","2149","Will","MissingVComma","exp","111","29","315","S[6]","1","0"
"exp","DashedSentence","11","brought","2149","Will","MissingVComma","exp","111","29","315","S[6]","1","0"
"exp","DashedSentence","10","had","2149","Will","MissingVComma","exp","111","29","225","S[6]","1","0"
"exp","DashedSentence","9","bribed%2C","2149","Will","MissingVComma","exp","111","29","247","S[6]","1","0"
"exp","DashedSentence","8","barista","2149","Will","MissingVComma","exp","111","29","361","S[6]","1","0"
"exp","DashedSentence","7","the","2149","Will","MissingVComma","exp","111","29","495","S[6]","1","0"
"exp","DashedSentence","6","who","2149","Will","MissingVComma","exp","111","29","449","S[6]","1","0"
"exp","DashedSentence","5","barrister","2149","Will","MissingVComma","exp","111","29","292","S[6]","1","0"
"exp","DashedSentence","4","the","2149","Will","MissingVComma","exp","111","29","225","S[6]","1","0"
"exp","DashedSentence","3","which","2149","Will","MissingVComma","exp","111","29","247","S[6]","1","0"
"exp","DashedSentence","2","beer%2C","2149","Will","MissingVComma","exp","111","29","384","S[6]","1","0"
"exp","DashedSentence","1","The","2149","Will","MissingVComma","exp","111","29","382","S[6]","1","0"
"exp","DashedSentence","11","thick.","1545","Carmen","MissingVComma","exp","114","5","1104","S[6]","1","0"
"exp","DashedSentence","10","was","1545","Carmen","MissingVComma","exp","114","5","338","S[6]","1","0"
"exp","DashedSentence","9","adopted%2C","1545","Carmen","MissingVComma","exp","114","5","339","S[6]","1","0"
"exp","DashedSentence","8","couple","1545","Carmen","MissingVComma","exp","114","5","267","S[6]","1","0"
"exp","DashedSentence","7","the","1545","Carmen","MissingVComma","exp","114","5","271","S[6]","1","0"
"exp","DashedSentence","6","who","1545","Carmen","MissingVComma","exp","114","5","292","S[6]","1","0"
"exp","DashedSentence","5","student%2C","1545","Carmen","MissingVComma","exp","114","5","270","S[6]","1","0"
"exp","DashedSentence","4","the","1545","Carmen","MissingVComma","exp","114","5","293","S[6]","1","0"
"exp","DashedSentence","3","which","1545","Carmen","MissingVComma","exp","114","5","304","S[6]","1","0"
"exp","DashedSentence","2","book","1545","Carmen","MissingVComma","exp","114","5","192","S[6]","1","0"
"exp","DashedSentence","1","The","1545","Carmen","MissingVComma","exp","114","5","350","S[6]","1","0"
"exp","DashedSentence","19","off.","2130","Matthew","Comma","exp","116","19","359","S[6]","1","1"
"exp","DashedSentence","18","take","2130","Matthew","Comma","exp","116","19","328","S[6]","1","1"
"exp","DashedSentence","17","to","2130","Matthew","Comma","exp","116","19","258","S[6]","1","1"
"exp","DashedSentence","16","unable","2130","Matthew","Comma","exp","116","19","269","S[6]","1","1"
"exp","DashedSentence","15","was","2130","Matthew","Comma","exp","116","19","269","S[6]","1","1"
"exp","DashedSentence","14","bought","2130","Matthew","Comma","exp","116","19","247","S[6]","1","1"
"exp","DashedSentence","13","had","2130","Matthew","Comma","exp","116","19","451","S[6]","1","1"
"exp","DashedSentence","12","endorsed%2C","2130","Matthew","Comma","exp","116","19","271","S[6]","1","1"
"exp","DashedSentence","11","publicly","2130","Matthew","Comma","exp","116","19","247","S[6]","1","1"
"exp","DashedSentence","10","had","2130","Matthew","Comma","exp","116","19","238","S[6]","1","1"
"exp","DashedSentence","9","businessman","2130","Matthew","Comma","exp","116","19","237","S[6]","1","1"
"exp","DashedSentence","8","the","2130","Matthew","Comma","exp","116","19","248","S[6]","1","1"
"exp","DashedSentence","7","who","2130","Matthew","Comma","exp","116","19","313","S[6]","1","1"
"exp","DashedSentence","6","politician%2C","2130","Matthew","Comma","exp","116","19","339","S[6]","1","1"
"exp","DashedSentence","5","pretentious","2130","Matthew","Comma","exp","116","19","267","S[6]","1","1"
"exp","DashedSentence","4","the","2130","Matthew","Comma","exp","116","19","361","S[6]","1","1"
"exp","DashedSentence","3","which","2130","Matthew","Comma","exp","116","19","315","S[6]","1","1"
"exp","DashedSentence","2","starship","2130","Matthew","Comma","exp","116","19","360","S[6]","1","1"
"exp","DashedSentence","1","The","2130","Matthew","Comma","exp","116","19","370","S[6]","1","1"
"exp","DashedSentence","25","actress.","1631","Hande","Base","exp","119","40","451","S[6]","0","1"
"exp","DashedSentence","24","famous","1631","Hande","Base","exp","119","40","360","S[6]","0","1"
"exp","DashedSentence","23","a","1631","Hande","Base","exp","119","40","315","S[6]","0","1"
"exp","DashedSentence","22","to","1631","Hande","Base","exp","119","40","382","S[6]","0","1"
"exp","DashedSentence","21","addressed","1631","Hande","Base","exp","119","40","316","S[6]","0","1"
"exp","DashedSentence","20","been","1631","Hande","Base","exp","119","40","348","S[6]","0","1"
"exp","DashedSentence","19","had","1631","Hande","Base","exp","119","40","260","S[6]","0","1"
"exp","DashedSentence","18","attic","1631","Hande","Base","exp","119","40","224","S[6]","0","1"
"exp","DashedSentence","17","the","1631","Hande","Base","exp","119","40","269","S[6]","0","1"
"exp","DashedSentence","16","in","1631","Hande","Base","exp","119","40","271","S[6]","0","1"
"exp","DashedSentence","15","found","1631","Hande","Base","exp","119","40","270","S[6]","0","1"
"exp","DashedSentence","14","party","1631","Hande","Base","exp","119","40","224","S[6]","0","1"
"exp","DashedSentence","13","garden","1631","Hande","Base","exp","119","40","248","S[6]","0","1"
"exp","DashedSentence","12","the","1631","Hande","Base","exp","119","40","316","S[6]","0","1"
"exp","DashedSentence","11","to","1631","Hande","Base","exp","119","40","405","S[6]","0","1"
"exp","DashedSentence","10","invited","1631","Hande","Base","exp","119","40","303","S[6]","0","1"
"exp","DashedSentence","9","neighbor","1631","Hande","Base","exp","119","40","203","S[6]","0","1"
"exp","DashedSentence","8","my","1631","Hande","Base","exp","119","40","225","S[6]","0","1"
"exp","DashedSentence","7","who","1631","Hande","Base","exp","119","40","236","S[6]","0","1"
"exp","DashedSentence","6","tenant","1631","Hande","Base","exp","119","40","203","S[6]","0","1"
"exp","DashedSentence","5","the","1631","Hande","Base","exp","119","40","269","S[6]","0","1"
"exp","DashedSentence","4","which","1631","Hande","Base","exp","119","40","247","S[6]","0","1"
"exp","DashedSentence","3","letter","1631","Hande","Base","exp","119","40","316","S[6]","0","1"
"exp","DashedSentence","2","love","1631","Hande","Base","exp","119","40","337","S[6]","0","1"
"exp","DashedSentence","1","The","1631","Hande","Base","exp","119","40","417","S[6]","0","1"
"exp","DashedSentence","11","brightly.","1662","Jackson","MissingVBase","exp","122","14","451","S[6]","0","0"
"exp","DashedSentence","10","built","1662","Jackson","MissingVBase","exp","122","14","348","S[6]","0","0"
"exp","DashedSentence","9","dispatched","1662","Jackson","MissingVBase","exp","122","14","303","S[6]","0","0"
"exp","DashedSentence","8","lieutenant","1662","Jackson","MissingVBase","exp","122","14","315","S[6]","0","0"
"exp","DashedSentence","7","the","1662","Jackson","MissingVBase","exp","122","14","339","S[6]","0","0"
"exp","DashedSentence","6","who","1662","Jackson","MissingVBase","exp","122","14","381","S[6]","0","0"
"exp","DashedSentence","5","scout","1662","Jackson","MissingVBase","exp","122","14","248","S[6]","0","0"
"exp","DashedSentence","4","the","1662","Jackson","MissingVBase","exp","122","14","224","S[6]","0","0"
"exp","DashedSentence","3","which","1662","Jackson","MissingVBase","exp","122","14","293","S[6]","0","0"
"exp","DashedSentence","2","campfire","1662","Jackson","MissingVBase","exp","122","14","361","S[6]","0","0"
"exp","DashedSentence","1","The","1662","Jackson","MissingVBase","exp","122","14","382","S[6]","0","0"
"exp","DashedSentence","14","fit.","1344","Tessa","Comma","exp","125","51","338","S[6]","1","1"
"exp","DashedSentence","13","doesn't","1344","Tessa","Comma","exp","125","51","314","S[6]","1","1"
"exp","DashedSentence","12","made","1344","Tessa","Comma","exp","125","51","339","S[6]","1","1"
"exp","DashedSentence","11","cheap%2C","1344","Tessa","Comma","exp","125","51","291","S[6]","1","1"
"exp","DashedSentence","10","for","1344","Tessa","Comma","exp","125","51","350","S[6]","1","1"
"exp","DashedSentence","9","hired","1344","Tessa","Comma","exp","125","51","236","S[6]","1","1"
"exp","DashedSentence","8","tailor","1344","Tessa","Comma","exp","125","51","225","S[6]","1","1"
"exp","DashedSentence","7","the","1344","Tessa","Comma","exp","125","51","248","S[6]","1","1"
"exp","DashedSentence","6","which","1344","Tessa","Comma","exp","125","51","336","S[6]","1","1"
"exp","DashedSentence","5","monkey%2C","1344","Tessa","Comma","exp","125","51","428","S[6]","1","1"
"exp","DashedSentence","4","the","1344","Tessa","Comma","exp","125","51","304","S[6]","1","1"
"exp","DashedSentence","3","which","1344","Tessa","Comma","exp","125","51","282","S[6]","1","1"
"exp","DashedSentence","2","shirt","1344","Tessa","Comma","exp","125","51","315","S[6]","1","1"
"exp","DashedSentence","1","The","1344","Tessa","Comma","exp","125","51","382","S[6]","1","1"
"exp","DashedSentence","18","leaves.","1655","Matthew","MissingVComma","exp","128","21","439","S[6]","1","0"
"exp","DashedSentence","17","maple","1655","Matthew","MissingVComma","exp","128","21","292","S[6]","1","0"
"exp","DashedSentence","16","by","1655","Matthew","MissingVComma","exp","128","21","338","S[6]","1","0"
"exp","DashedSentence","15","covered","1655","Matthew","MissingVComma","exp","128","21","315","S[6]","1","0"
"exp","DashedSentence","14","was","1655","Matthew","MissingVComma","exp","128","21","270","S[6]","1","0"
"exp","DashedSentence","13","tracking%2C","1655","Matthew","MissingVComma","exp","128","21","270","S[6]","1","0"
"exp","DashedSentence","12","been","1655","Matthew","MissingVComma","exp","128","21","282","S[6]","1","0"
"exp","DashedSentence","11","had","1655","Matthew","MissingVComma","exp","128","21","257","S[6]","1","0"
"exp","DashedSentence","10","Service","1655","Matthew","MissingVComma","exp","128","21","226","S[6]","1","0"
"exp","DashedSentence","9","Wildlife","1655","Matthew","MissingVComma","exp","128","21","226","S[6]","1","0"
"exp","DashedSentence","8","the","1655","Matthew","MissingVComma","exp","128","21","270","S[6]","1","0"
"exp","DashedSentence","7","which","1655","Matthew","MissingVComma","exp","128","21","359","S[6]","1","0"
"exp","DashedSentence","6","python%2C","1655","Matthew","MissingVComma","exp","128","21","225","S[6]","1","0"
"exp","DashedSentence","5","big","1655","Matthew","MissingVComma","exp","128","21","247","S[6]","1","0"
"exp","DashedSentence","4","the","1655","Matthew","MissingVComma","exp","128","21","293","S[6]","1","0"
"exp","DashedSentence","3","which","1655","Matthew","MissingVComma","exp","128","21","225","S[6]","1","0"
"exp","DashedSentence","2","trace","1655","Matthew","MissingVComma","exp","128","21","270","S[6]","1","0"
"exp","DashedSentence","1","The","1655","Matthew","MissingVComma","exp","128","21","338","S[6]","1","0"
"exp","DashedSentence","20","flowers.","1455","Hande","Base","exp","131","44","518","S[6]","0","1"
"exp","DashedSentence","19","exotic","1455","Hande","Base","exp","131","44","362","S[6]","0","1"
"exp","DashedSentence","18","with","1455","Hande","Base","exp","131","44","314","S[6]","0","1"
"exp","DashedSentence","17","filled","1455","Hande","Base","exp","131","44","293","S[6]","0","1"
"exp","DashedSentence","16","was","1455","Hande","Base","exp","131","44","293","S[6]","0","1"
"exp","DashedSentence","15","designed","1455","Hande","Base","exp","131","44","293","S[6]","0","1"
"exp","DashedSentence","14","plants","1455","Hande","Base","exp","131","44","335","S[6]","0","1"
"exp","DashedSentence","13","rare","1455","Hande","Base","exp","131","44","294","S[6]","0","1"
"exp","DashedSentence","12","about","1455","Hande","Base","exp","131","44","245","S[6]","0","1"
"exp","DashedSentence","11","speak","1455","Hande","Base","exp","131","44","273","S[6]","0","1"
