"label","penn_element_name","parameter","value","rt","person","condition","type","trial_n","itemnum","reading_time","subject","comma","v2"
"exp","grade","Choice","3","2991","Danni","MissingVBase","exp","13","35","NULL","S[15]","0","0"
"exp","grade","Choice","6","1654","Danni","Comma","exp","16","36","NULL","S[15]","1","1"
"exp","grade","Choice","3","1572","Tessa","Base","exp","19","45","NULL","S[15]","0","1"
"exp","grade","Choice","3","2151","Danni","Base","exp","22","37","NULL","S[15]","0","1"
"exp","grade","Choice","3","2055","Carmen","MissingVBase","exp","25","3","NULL","S[15]","0","0"
"exp","grade","Choice","2","1990","Matthew","Comma","exp","28","20","NULL","S[15]","1","1"
"exp","grade","Choice","3","1848","Hande","Base","exp","31","41","NULL","S[15]","0","1"
"exp","grade","Choice","2","1850","Tessa","Base","exp","33","49","NULL","S[15]","0","1"
"exp","grade","Choice","5","3026","Jackson","MissingVBase","exp","36","11","NULL","S[15]","0","0"
"exp","grade","Choice","7","2447","Hande","Comma","exp","39","40","NULL","S[15]","1","1"
"exp","grade","Choice","4","2087","Danni","MissingVBase","exp","42","31","NULL","S[15]","0","0"
"exp","grade","Choice","6","2438","Matthew","MissingVComma","exp","45","22","NULL","S[15]","1","0"
"exp","grade","Choice","3","4745","Will","MissingVBase","exp","48","27","NULL","S[15]","0","0"
"exp","grade","Choice","3","2360","Will","Base","exp","51","25","NULL","S[15]","0","1"
"exp","grade","Choice","3","2197","Will","MissingVComma","exp","53","30","NULL","S[15]","1","0"
"exp","grade","Choice","2","2265","Carmen","Comma","exp","56","4","NULL","S[15]","1","1"
"exp","grade","Choice","3","2385","Tessa","Comma","exp","59","48","NULL","S[15]","1","1"
"exp","grade","Choice","2","2917","Matthew","Base","exp","62","17","NULL","S[15]","0","1"
"exp","grade","Choice","2","2437","Carmen","Base","exp","65","1","NULL","S[15]","0","1"
"exp","grade","Choice","6","2137","Jackson","MissingVComma","exp","68","10","NULL","S[15]","1","0"
"exp","grade","Choice","2","3328","Hande","MissingVBase","exp","71","43","NULL","S[15]","0","0"
"exp","grade","Choice","4","2652","Matthew","Comma","exp","73","16","NULL","S[15]","1","1"
"exp","grade","Choice","3","2977","Matthew","MissingVBase","exp","76","19","NULL","S[15]","0","0"
"exp","grade","Choice","1","3015","Tessa","MissingVBase","exp","79","51","NULL","S[15]","0","0"
"exp","grade","Choice","4","4287","Jackson","MissingVBase","exp","82","15","NULL","S[15]","0","0"
"exp","grade","Choice","3","3213","Danni","Base","exp","85","33","NULL","S[15]","0","1"
"exp","grade","Choice","6","3283","Danni","Comma","exp","88","32","NULL","S[15]","1","1"
"exp","grade","Choice","5","2668","Tessa","MissingVComma","exp","91","46","NULL","S[15]","1","0"
"exp","grade","Choice","1","2322","Jackson","Comma","exp","94","12","NULL","S[15]","1","1"
"exp","grade","Choice","5","2440","Carmen","MissingVComma","exp","96","6","NULL","S[15]","1","0"
"exp","grade","Choice","4","3628","Will","MissingVComma","exp","99","26","NULL","S[15]","1","0"
"exp","grade","Choice","3","2556","Carmen","Base","exp","102","5","NULL","S[15]","0","1"
"exp","grade","Choice","5","5246","Carmen","MissingVComma","exp","105","2","NULL","S[15]","1","0"
"exp","grade","Choice","3","2787","Matthew","Base","exp","108","21","NULL","S[15]","0","1"
"exp","grade","Choice","3","2818","Will","Base","exp","111","29","NULL","S[15]","0","1"
"exp","grade","Choice","6","2172","Hande","MissingVComma","exp","114","42","NULL","S[15]","1","0"
"exp","grade","Choice","4","3908","Jackson","Comma","exp","116","8","NULL","S[15]","1","1"
"exp","grade","Choice","2","3923","Tessa","MissingVComma","exp","119","50","NULL","S[15]","1","0"
"exp","grade","Choice","4","2795","Hande","MissingVBase","exp","122","39","NULL","S[15]","0","0"
"exp","grade","Choice","2","5460","Matthew","MissingVComma","exp","125","18","NULL","S[15]","1","0"
"exp","grade","Choice","6","4161","Hande","Comma","exp","128","44","NULL","S[15]","1","1"
"exp","grade","Choice","1","2049","Tessa","MissingVBase","exp","131","47","NULL","S[15]","0","0"
"exp","grade","Choice","6","3012","Danni","MissingVComma","exp","134","34","NULL","S[15]","1","0"
"exp","grade","Choice","3","3325","Hande","MissingVComma","exp","136","38","NULL","S[15]","1","0"
"exp","grade","Choice","2","2077","Will","Comma","exp","139","28","NULL","S[15]","1","1"
"exp","grade","Choice","2","3197","Jackson","Base","exp","142","9","NULL","S[15]","0","1"
"exp","grade","Choice","4","2852","Will","MissingVBase","exp","145","23","NULL","S[15]","0","0"
"exp","grade","Choice","2","1917","Jackson","Base","exp","148","13","NULL","S[15]","0","1"
"exp","grade","Choice","4","3487","Will","Comma","exp","151","24","NULL","S[15]","1","1"
"exp","grade","Choice","3","2080","Jackson","MissingVComma","exp","154","14","NULL","S[15]","1","0"
"exp","grade","Choice","3","2792","Hande","MissingVBase","exp","10","44","NULL","S[16]","0","0"
"exp","grade","Choice","3","3773","Jackson","MissingVBase","exp","12","12","NULL","S[16]","0","0"
"exp","grade","Choice","5","2487","Jackson","Base","exp","15","14","NULL","S[16]","0","1"
"exp","grade","Choice","3","2368","Tessa","MissingVComma","exp","18","47","NULL","S[16]","1","0"
"exp","grade","Choice","6","2812","Tessa","Base","exp","21","50","NULL","S[16]","0","1"
"exp","grade","Choice","6","2773","Will","Comma","exp","24","25","NULL","S[16]","1","1"
"exp","grade","Choice","5","2148","Matthew","Base","exp","27","18","NULL","S[16]","0","1"
"exp","grade","Choice","3","1806","Hande","Base","exp","30","38","NULL","S[16]","0","1"
"exp","grade","Choice","3","2191","Hande","MissingVBase","exp","32","40","NULL","S[16]","0","0"
"exp","grade","Choice","4","1781","Will","MissingVBase","exp","35","28","NULL","S[16]","0","0"
"exp","grade","Choice","4","1950","Matthew","Base","exp","38","22","NULL","S[16]","0","1"
"exp","grade","Choice","6","1935","Hande","MissingVComma","exp","41","43","NULL","S[16]","1","0"
"exp","grade","Choice","5","1478","Tessa","Comma","exp","44","49","NULL","S[16]","1","1"
"exp","grade","Choice","4","2119","Jackson","Comma","exp","47","9","NULL","S[16]","1","1"
"exp","grade","Choice","5","1417","Jackson","Base","exp","50","10","NULL","S[16]","0","1"
"exp","grade","Choice","4","2111","Matthew","MissingVBase","exp","52","16","NULL","S[16]","0","0"
"exp","grade","Choice","4","2412","Matthew","MissingVComma","exp","55","19","NULL","S[16]","1","0"
"exp","grade","Choice","4","1468","Will","MissingVComma","exp","58","27","NULL","S[16]","1","0"
"exp","grade","Choice","2","1581","Carmen","MissingVComma","exp","61","7","NULL","S[16]","1","0"
"exp","grade","Choice","5","2344","Tessa","Comma","exp","64","45","NULL","S[16]","1","1"
"exp","grade","Choice","5","1748","Danni","MissingVBase","exp","67","36","NULL","S[16]","0","0"
"exp","grade","Choice","2","1934","Danni","MissingVComma","exp","70","31","NULL","S[16]","1","0"
"exp","grade","Choice","2","2213","Will","MissingVBase","exp","72","24","NULL","S[16]","0","0"
"exp","grade","Choice","2","1325","Jackson","MissingVBase","exp","75","8","NULL","S[16]","0","0"
"exp","grade","Choice","6","1333","Danni","Base","exp","78","34","NULL","S[16]","0","1"
"exp","grade","Choice","5","1295","Danni","Comma","exp","81","33","NULL","S[16]","1","1"
"exp","grade","Choice","2","2223","Tessa","MissingVBase","exp","84","48","NULL","S[16]","0","0"
"exp","grade","Choice","2","1733","Jackson","MissingVComma","exp","87","11","NULL","S[16]","1","0"
"exp","grade","Choice","3","1821","Carmen","Comma","exp","90","5","NULL","S[16]","1","1"
"exp","grade","Choice","4","1853","Danni","MissingVComma","exp","93","35","NULL","S[16]","1","0"
"exp","grade","Choice","5","1237","Hande","Comma","exp","95","41","NULL","S[16]","1","1"
"exp","grade","Choice","4","2871","Tessa","Base","exp","98","46","NULL","S[16]","0","1"
"exp","grade","Choice","1","1476","Carmen","MissingVBase","exp","101","4","NULL","S[16]","0","0"
"exp","grade","Choice","5","1509","Danni","MissingVBase","exp","104","32","NULL","S[16]","0","0"
"exp","grade","Choice","4","2222","Carmen","Comma","exp","107","1","NULL","S[16]","1","1"
"exp","grade","Choice","2","1979","Hande","MissingVComma","exp","110","39","NULL","S[16]","1","0"
"exp","grade","Choice","6","1462","Carmen","Base","exp","113","2","NULL","S[16]","0","1"
"exp","grade","Choice","5","1772","Will","Base","exp","115","30","NULL","S[16]","0","1"
"exp","grade","Choice","6","1462","Danni","Comma","exp","118","37","NULL","S[16]","1","1"
"exp","grade","Choice","5","1392","Matthew","Comma","exp","121","21","NULL","S[16]","1","1"
"exp","grade","Choice","6","2246","Will","Comma","exp","124","29","NULL","S[16]","1","1"
"exp","grade","Choice","6","1397","Will","Base","exp","127","26","NULL","S[16]","0","1"
"exp","grade","Choice","6","1359","Jackson","Comma","exp","130","13","NULL","S[16]","1","1"
"exp","grade","Choice","2","1701","Tessa","MissingVComma","exp","133","51","NULL","S[16]","1","0"
"exp","grade","Choice","2","1349","Will","MissingVComma","exp","135","23","NULL","S[16]","1","0"
"exp","grade","Choice","7","1596","Hande","Base","exp","138","42","NULL","S[16]","0","1"
"exp","grade","Choice","2","1471","Jackson","MissingVComma","exp","141","15","NULL","S[16]","1","0"
"exp","grade","Choice","2","2646","Carmen","MissingVComma","exp","144","3","NULL","S[16]","1","0"
"exp","grade","Choice","6","1237","Matthew","Comma","exp","147","17","NULL","S[16]","1","1"
"exp","grade","Choice","6","1373","Carmen","Base","exp","150","6","NULL","S[16]","0","1"
"exp","grade","Choice","2","2864","Matthew","MissingVBase","exp","153","20","NULL","S[16]","0","0"
"exp","grade","Choice","3","3297","Jackson","MissingVComma","exp","10","10","NULL","S[17]","1","0"
"exp","grade","Choice","1","2646","Tessa","Comma","exp","13","48","NULL","S[17]","1","1"
"exp","grade","Choice","1","2952","Will","MissingVComma","exp","16","30","NULL","S[17]","1","0"
"exp","grade","Choice","2","2855","Carmen","MissingVComma","exp","19","6","NULL","S[17]","1","0"
"exp","grade","Choice","2","3103","Matthew","MissingVBase","exp","22","19","NULL","S[17]","0","0"
"exp","grade","Choice","1","5252","Jackson","Base","exp","25","9","NULL","S[17]","0","1"
"exp","grade","Choice","2","4197","Carmen","MissingVComma","exp","28","2","NULL","S[17]","1","0"
"exp","grade","Choice","3","5346","Carmen","MissingVBase","exp","31","3","NULL","S[17]","0","0"
"exp","grade","Choice","1","2322","Will","Base","exp","33","29","NULL","S[17]","0","1"
"exp","grade","Choice","3","3148","Carmen","MissingVBase","exp","36","7","NULL","S[17]","0","0"
"exp","grade","Choice","2","4750","Danni","Base","exp","39","33","NULL","S[17]","0","1"
"exp","grade","Choice","2","2650","Danni","MissingVComma","exp","42","34","NULL","S[17]","1","0"
"exp","grade","Choice","2","2632","Tessa","Base","exp","45","49","NULL","S[17]","0","1"
"exp","grade","Choice","2","3604","Jackson","Comma","exp","48","8","NULL","S[17]","1","1"
"exp","grade","Choice","3","4407","Will","Base","exp","53","25","NULL","S[17]","0","1"
"exp","grade","Choice","5","2573","Hande","MissingVBase","exp","56","43","NULL","S[17]","0","0"
"exp","grade","Choice","2","3450","Jackson","MissingVBase","exp","59","11","NULL","S[17]","0","0"
"exp","grade","Choice","1","4547","Carmen","Base","exp","62","1","NULL","S[17]","0","1"
"exp","grade","Choice","1","2439","Will","MissingVBase","exp","68","23","NULL","S[17]","0","0"
"exp","grade","Choice","3","2749","Hande","MissingVComma","exp","71","42","NULL","S[17]","1","0"
"exp","grade","Choice","2","2496","Hande","MissingVComma","exp","73","38","NULL","S[17]","1","0"
"exp","grade","Choice","4","2606","Danni","Comma","exp","79","32","NULL","S[17]","1","1"
"exp","grade","Choice","2","2618","Jackson","MissingVComma","exp","82","14","NULL","S[17]","1","0"
"exp","grade","Choice","5","2297","Danni","MissingVBase","exp","85","31","NULL","S[17]","0","0"
"exp","grade","Choice","4","2777","Matthew","MissingVComma","exp","88","22","NULL","S[17]","1","0"
"exp","grade","Choice","2","3121","Danni","Comma","exp","91","36","NULL","S[17]","1","1"
"exp","grade","Choice","2","2540","Danni","Base","exp","94","37","NULL","S[17]","0","1"
"exp","grade","Choice","5","2534","Danni","MissingVBase","exp","99","35","NULL","S[17]","0","0"
"exp","grade","Choice","3","2944","Will","Comma","exp","102","28","NULL","S[17]","1","1"
"exp","grade","Choice","4","2225","Tessa","MissingVBase","exp","105","51","NULL","S[17]","0","0"
"exp","grade","Choice","4","3777","Hande","MissingVBase","exp","108","39","NULL","S[17]","0","0"
"exp","grade","Choice","3","2416","Matthew","Base","exp","111","17","NULL","S[17]","0","1"
"exp","grade","Choice","3","2148","Matthew","MissingVComma","exp","114","18","NULL","S[17]","1","0"
"exp","grade","Choice","3","2008","Hande","Comma","exp","116","44","NULL","S[17]","1","1"
"exp","grade","Choice","2","1955","Jackson","MissingVBase","exp","119","15","NULL","S[17]","0","0"
"exp","grade","Choice","3","2280","Hande","Base","exp","122","41","NULL","S[17]","0","1"
"exp","grade","Choice","3","2730","Matthew","Base","exp","125","21","NULL","S[17]","0","1"
"exp","grade","Choice","2","2465","Tessa","MissingVBase","exp","128","47","NULL","S[17]","0","0"
"exp","grade","Choice","3","2431","Will","MissingVComma","exp","131","26","NULL","S[17]","1","0"
"exp","grade","Choice","2","3447","Tessa","Base","exp","134","45","NULL","S[17]","0","1"
"exp","grade","Choice","3","2292","Will","Comma","exp","136","24","NULL","S[17]","1","1"
"exp","grade","Choice","2","2459","Matthew","Comma","exp","139","20","NULL","S[17]","1","1"
"exp","grade","Choice","1","2446","Carmen","Comma","exp","142","4","NULL","S[17]","1","1"
"exp","grade","Choice","2","2025","Will","MissingVBase","exp","145","27","NULL","S[17]","0","0"
"exp","grade","Choice","2","2487","Jackson","Base","exp","148","13","NULL","S[17]","0","1"
"exp","grade","Choice","4","2146","Hande","Comma","exp","151","40","NULL","S[17]","1","1"
"exp","grade","Choice","1","2220","Jackson","Comma","exp","154","12","NULL","S[17]","1","1"
"exp","grade","Choice",NA,"5504","Carmen","Base","exp","96","5","No selection happened","S[17]","0","1"
"exp","grade","Choice",NA,"5509","Tessa","MissingVComma","exp","76","50","No selection happened","S[17]","1","0"
"exp","grade","Choice",NA,"5506","Tessa","MissingVComma","exp","65","46","No selection happened","S[17]","1","0"
"exp","grade","Choice",NA,"5504","Matthew","Comma","exp","51","16","No selection happened","S[17]","1","1"
"exp","grade","Choice","5","2105","Jackson","Comma","exp","10","10","NULL","S[18]","1","1"
"exp","grade","Choice","4","2207","Carmen","MissingVComma","exp","12","4","NULL","S[18]","1","0"
"exp","grade","Choice","3","2915","Matthew","MissingVComma","exp","15","16","NULL","S[18]","1","0"
"exp","grade","Choice","6","2328","Matthew","Comma","exp","18","18","NULL","S[18]","1","1"
"exp","grade","Choice","4","3357","Jackson","Base","exp","21","15","NULL","S[18]","0","1"
"exp","grade","Choice","1","2253","Carmen","MissingVBase","exp","24","1","NULL","S[18]","0","0"
"exp","grade","Choice","3","1904","Hande","Base","exp","27","43","NULL","S[18]","0","1"
"exp","grade","Choice","3","4451","Tessa","MissingVBase","exp","30","45","NULL","S[18]","0","0"
"exp","grade","Choice","4","1618","Danni","Base","exp","32","31","NULL","S[18]","0","1"
"exp","grade","Choice","3","2357","Will","MissingVBase","exp","35","29","NULL","S[18]","0","0"
"exp","grade","Choice","4","1861","Will","Base","exp","38","23","NULL","S[18]","0","1"
"exp","grade","Choice","5","3737","Matthew","Comma","exp","41","22","NULL","S[18]","1","1"
"exp","grade","Choice","3","2250","Hande","MissingVComma","exp","44","40","NULL","S[18]","1","0"
"exp","grade","Choice","3","2508","Matthew","MissingVComma","exp","47","20","NULL","S[18]","1","0"
"exp","grade","Choice","3","3574","Jackson","Comma","exp","50","14","NULL","S[18]","1","1"
"exp","grade","Choice","3","1465","Danni","Comma","exp","52","34","NULL","S[18]","1","1"
"exp","grade","Choice","2","2191","Will","Comma","exp","55","30","NULL","S[18]","1","1"
"exp","grade","Choice","5","2317","Hande","Base","exp","58","39","NULL","S[18]","0","1"
"exp","grade","Choice","3","2542","Carmen","Comma","exp","61","6","NULL","S[18]","1","1"
"exp","grade","Choice","5","2325","Tessa","Comma","exp","64","46","NULL","S[18]","1","1"
"exp","grade","Choice","3","3966","Jackson","MissingVComma","exp","67","12","NULL","S[18]","1","0"
"exp","grade","Choice","4","4023","Hande","Comma","exp","70","42","NULL","S[18]","1","1"
"exp","grade","Choice","3","2287","Hande","Comma","exp","72","38","NULL","S[18]","1","1"
"exp","grade","Choice","2","2451","Jackson","MissingVBase","exp","75","13","NULL","S[18]","0","0"
"exp","grade","Choice","5","2098","Danni","MissingVBase","exp","78","37","NULL","S[18]","0","0"
"exp","grade","Choice","2","2596","Jackson","MissingVComma","exp","81","8","NULL","S[18]","1","0"
"exp","grade","Choice","3","2388","Will","MissingVComma","exp","84","28","NULL","S[18]","1","0"
"exp","grade","Choice","3","2128","Danni","MissingVBase","exp","87","33","NULL","S[18]","0","0"
"exp","grade","Choice","3","2063","Jackson","MissingVBase","exp","90","9","NULL","S[18]","0","0"
"exp","grade","Choice","3","1848","Will","Comma","exp","93","26","NULL","S[18]","1","1"
"exp","grade","Choice","2","2959","Danni","Base","exp","95","35","NULL","S[18]","0","1"
"exp","grade","Choice","6","1478","Danni","MissingVComma","exp","98","32","NULL","S[18]","1","0"
"exp","grade","Choice","4","1897","Carmen","Base","exp","101","3","NULL","S[18]","0","1"
"exp","grade","Choice","4","2699","Tessa","MissingVBase","exp","104","49","NULL","S[18]","0","0"
"exp","grade","Choice","2","1855","Will","MissingVBase","exp","107","25","NULL","S[18]","0","0"
"exp","grade","Choice","5","1881","Tessa","MissingVComma","exp","110","48","NULL","S[18]","1","0"
"exp","grade","Choice","3","2527","Will","MissingVComma","exp","113","24","NULL","S[18]","1","0"
"exp","grade","Choice","4","1836","Will","Base","exp","115","27","NULL","S[18]","0","1"
"exp","grade","Choice","2","2546","Matthew","MissingVBase","exp","118","21","NULL","S[18]","0","0"
"exp","grade","Choice","2","2707","Tessa","Base","exp","121","47","NULL","S[18]","0","1"
"exp","grade","Choice","3","1667","Hande","MissingVBase","exp","124","41","NULL","S[18]","0","0"
"exp","grade","Choice","3","2471","Carmen","MissingVBase","exp","127","5","NULL","S[18]","0","0"
"exp","grade","Choice","4","2211","Hande","MissingVComma","exp","130","44","NULL","S[18]","1","0"
"exp","grade","Choice","1","3404","Tessa","Comma","exp","133","50","NULL","S[18]","1","1"
"exp","grade","Choice","3","1791","Jackson","Base","exp","135","11","NULL","S[18]","0","1"
"exp","grade","Choice","2","2877","Carmen","Base","exp","138","7","NULL","S[18]","0","1"
"exp","grade","Choice","5","1957","Danni","MissingVComma","exp","141","36","NULL","S[18]","1","0"
"exp","grade","Choice","2","2125","Matthew","Base","exp","144","19","NULL","S[18]","0","1"
"exp","grade","Choice","5","2137","Carmen","Comma","exp","147","2","NULL","S[18]","1","1"
"exp","grade","Choice","2","1791","Matthew","MissingVBase","exp","150","17","NULL","S[18]","0","0"
"exp","grade","Choice","2","2161","Tessa","Base","exp","153","51","NULL","S[18]","0","1"
"exp","grade","Choice","6","2894","Will","Comma","exp","10","27","NULL","S[19]","1","1"
"exp","grade","Choice","6","1487","Danni","Base","exp","12","36","NULL","S[19]","0","1"
"exp","grade","Choice","3","2372","Hande","MissingVBase","exp","15","38","NULL","S[19]","0","0"
"exp","grade","Choice","1","1965","Will","MissingVBase","exp","18","30","NULL","S[19]","0","0"
"exp","grade","Choice","5","2538","Matthew","Comma","exp","21","19","NULL","S[19]","1","1"
"exp","grade","Choice","6","1795","Matthew","MissingVBase","exp","24","22","NULL","S[19]","0","0"
"exp","grade","Choice","2","2720","Hande","Base","exp","27","44","NULL","S[19]","0","1"
"exp","grade","Choice","3","2656","Jackson","MissingVBase","exp","30","14","NULL","S[19]","0","0"
"exp","grade","Choice","1","2044","Carmen","Base","exp","32","4","NULL","S[19]","0","1"
"exp","grade","Choice","5","1992","Tessa","MissingVComma","exp","35","49","NULL","S[19]","1","0"
"exp","grade","Choice","5","2159","Will","Base","exp","38","24","NULL","S[19]","0","1"
"exp","grade","Choice","3","3925","Tessa","Base","exp","41","48","NULL","S[19]","0","1"
"exp","grade","Choice","7","1540","Danni","MissingVComma","exp","44","37","NULL","S[19]","1","0"
"exp","grade","Choice","2","2187","Carmen","MissingVComma","exp","47","1","NULL","S[19]","1","0"
"exp","grade","Choice","6","1969","Danni","Comma","exp","50","35","NULL","S[19]","1","1"
"exp","grade","Choice","6","1486","Danni","Base","exp","52","32","NULL","S[19]","0","1"
"exp","grade","Choice","5","2537","Tessa","MissingVComma","exp","55","45","NULL","S[19]","1","0"
"exp","grade","Choice","5","1831","Matthew","Base","exp","58","16","NULL","S[19]","0","1"
"exp","grade","Choice","6","1869","Will","MissingVComma","exp","61","25","NULL","S[19]","1","0"
"exp","grade","Choice","2","1934","Tessa","Comma","exp","64","47","NULL","S[19]","1","1"
"exp","grade","Choice","6","1992","Matthew","MissingVComma","exp","67","21","NULL","S[19]","1","0"
"exp","grade","Choice","7","1893","Jackson","MissingVBase","exp","70","10","NULL","S[19]","0","0"
"exp","grade","Choice","5","2029","Hande","Comma","exp","72","39","NULL","S[19]","1","1"
"exp","grade","Choice","6","1788","Jackson","Comma","exp","75","11","NULL","S[19]","1","1"
"exp","grade","Choice","5","2536","Will","MissingVComma","exp","78","29","NULL","S[19]","1","0"
"exp","grade","Choice","5","1602","Matthew","Base","exp","81","20","NULL","S[19]","0","1"
"exp","grade","Choice","7","2235","Tessa","MissingVBase","exp","84","46","NULL","S[19]","0","0"
"exp","grade","Choice","3","2692","Hande","Comma","exp","87","43","NULL","S[19]","1","1"
"exp","grade","Choice","7","1544","Danni","MissingVComma","exp","90","33","NULL","S[19]","1","0"
"exp","grade","Choice","5","1488","Will","MissingVBase","exp","93","26","NULL","S[19]","0","0"
"exp","grade","Choice","6","1907","Carmen","MissingVBase","exp","95","2","NULL","S[19]","0","0"
"exp","grade","Choice","6","1766","Danni","MissingVBase","exp","98","34","NULL","S[19]","0","0"
"exp","grade","Choice","1","2873","Carmen","MissingVComma","exp","101","5","NULL","S[19]","1","0"
"exp","grade","Choice","6","1125","Will","Base","exp","104","28","NULL","S[19]","0","1"
"exp","grade","Choice","5","2228","Hande","Base","exp","107","40","NULL","S[19]","0","1"
"exp","grade","Choice","5","3003","Jackson","MissingVComma","exp","110","9","NULL","S[19]","1","0"
"exp","grade","Choice","7","1716","Carmen","Comma","exp","113","7","NULL","S[19]","1","1"
"exp","grade","Choice","5","1493","Carmen","MissingVBase","exp","115","6","NULL","S[19]","0","0"
"exp","grade","Choice","2","2015","Tessa","MissingVBase","exp","118","50","NULL","S[19]","0","0"
"exp","grade","Choice","2","1557","Jackson","Base","exp","121","12","NULL","S[19]","0","1"
"exp","grade","Choice","6","2352","Hande","MissingVComma","exp","124","41","NULL","S[19]","1","0"
"exp","grade","Choice","4","4291","Jackson","MissingVComma","exp","127","13","NULL","S[19]","1","0"
"exp","grade","Choice","6","1845","Jackson","Comma","exp","130","15","NULL","S[19]","1","1"
"exp","grade","Choice","2","2886","Tessa","Comma","exp","133","51","NULL","S[19]","1","1"
"exp","grade","Choice","5","2504","Matthew","MissingVBase","exp","135","18","NULL","S[19]","0","0"
"exp","grade","Choice","2","2160","Matthew","MissingVComma","exp","138","17","NULL","S[19]","1","0"
"exp","grade","Choice","3","1978","Danni","Comma","exp","141","31","NULL","S[19]","1","1"
"exp","grade","Choice","2","2169","Jackson","Base","exp","144","8","NULL","S[19]","0","1"
"exp","grade","Choice","5","2257","Will","Comma","exp","147","23","NULL","S[19]","1","1"
"exp","grade","Choice","6","2084","Carmen","Comma","exp","150","3","NULL","S[19]","1","1"
"exp","grade","Choice","6","1958","Hande","MissingVBase","exp","153","42","NULL","S[19]","0","0"
